month,site,job_family,open_positions,time_to_fill_days,offer_acceptance_rate
2024-07-01,lyon,Finance,27,92,1.4532330438464969
2023-12-01,PARIS,IT ,2,21,1.4742930162755887
2024-12-01,Paris,IT ,43,16,0.4872730330300828
2024-04-01,Lyon,HR,38,2,0.13245662628135302
2023-09-01,Paris,Finance,40,183,1.4722362640228666
2024-01-01,Madrid,IT,25,264,1.3619542502623092
2024-06-01,Berlin,IT ,13,103,1.0574665426496341
2025-08-01,Madrid,IT,0,288,0.6517682759226728
2024-07-01,Paris,Finance,9,164,0.3681006474601497
2024-09-01,Berlin,Finance,30,158,0.5587648075182946
2024-09-01,PARIS,finance,47,16,0.18044744390556625
2023-06-01,PARIS,IT,38,57,1.4038488619130491
2023-02-01,Lyon,IT ,48,255,0.23419294515092368
2023-06-01,Madrid,HR,16,297,0.23037408898575404
2024-05-01,lyon,finance,36,267,1.5089643375586117
2025-06-01,Lyon,finance,3,131,1.171490571837819
2023-11-01,Paris,IT ,40,295,0.43571508423193467
2025-01-01,PARIS,Operations,3,2,0.4632788067942913
2025-11-01,Lyon,finance,14,48,1.4731512108559341
2023-09-01,Berlin,Operations,35,284,0.9985952374602421
2025-01-01,lyon,Finance,19,122,0.7095778892337629
2023-08-01,PARIS,HR,40,188,1.5263478700003181
2023-03-01,Berlin,Operations,33,260,0.35009707809597634
2025-02-01,lyon,IT,11,188,0.9248702730803028
2024-10-01,lyon,IT ,7,12,1.5807551028195195
2024-12-01,PARIS,HR,35,-8,0.814696945983806
2024-09-01,lyon,HR,29,190,0.4992034447478732
2024-04-01,Lyon,finance,36,160,1.6904907834753506
2025-12-01,PARIS,HR,24,76,0.8933304044282169
2023-10-01,PARIS,Finance,13,121,0.6987247605098789
2023-02-01,PARIS,Finance,32,96,0.5626929807381125
2025-09-01,Madrid,IT,32,58,0.5450181387060545
2025-03-01,Madrid,IT,17,215,0.2719587825054153
2024-05-01,BERLIN,Finance,27,100,1.3262115602411704
2023-11-01,PARIS,Operations,5,299,0.6758311078494197
2023-09-01,Berlin,IT ,33,32,0.9655208855983157
2023-10-01,Lyon,IT ,30,266,1.147549567044205
2023-11-01,lyon,HR,23,9,0.8899014650504286
2024-03-01,Lyon,IT,23,228,0.5210869016943916
2023-02-01,Madrid,Operations,15,108,1.3216082525273056
2024-05-01,lyon,IT ,4,216,0.9050781796152164
2023-11-01,Madrid,HR,5,243,0.24320018988230563
2025-08-01,BERLIN,HR,40,275,0.4130888122733763
2023-05-01,Berlin,IT,46,231,0.3559748330265879
2024-06-01,lyon,IT ,45,153,0.8086747627899069
2023-02-01,PARIS,IT ,9,291,0.15001314284387995
2025-03-01,PARIS,Operations,22,-16,1.0697125748806375
2023-08-01,PARIS,finance,34,16,1.4732497343066513
2025-04-01,lyon,IT,8,5,1.1496437207202543
2025-04-01,Paris,finance,37,156,0.44985040603260573
2023-05-01,PARIS,IT,42,61,0.8028390807676584
2025-06-01,Lyon,Finance,49,138,0.45742187252214067
2025-03-01,PARIS,IT ,33,116,0.5753871279946892
2025-03-01,Madrid,Finance,4,20,1.2510490066122542
2025-01-01,PARIS,Operations,17,147,0.9827675194400882
2025-03-01,PARIS,HR,0,299,0.3264186907207592
2023-12-01,Paris,IT,39,110,1.2551753498354365
2023-04-01,Paris,IT ,37,-10,1.6766693081422563
2025-10-01,Madrid,Finance,17,45,1.3233693762424146
2024-12-01,Berlin,HR,41,244,0.7680944470631437
2025-12-01,Lyon,Operations,40,-8,0.3787189313736456
2024-05-01,Lyon,IT ,27,216,0.47859757738483594
2025-08-01,lyon,IT ,42,107,0.10691353147789968
2023-12-01,Paris,IT,24,191,0.5166907001588716
2023-06-01,BERLIN,IT,11,101,1.1081545727143136
2025-08-01,Madrid,Finance,15,257,1.2482231103662826
2023-02-01,BERLIN,Finance,6,297,0.9324474483285213
2024-04-01,PARIS,Operations,48,89,1.5080064924692989
2025-03-01,Lyon,HR,24,235,0.2865161777582964
2023-04-01,lyon,Operations,12,0,0.9003095581789091
2025-04-01,lyon,IT ,18,47,0.2054929445130675
2024-04-01,BERLIN,Finance,42,24,0.4372741096777228
2024-11-01,PARIS,finance,49,43,1.5678799749465246
2023-10-01,lyon,Operations,24,78,1.6215637797887494
2024-06-01,BERLIN,Operations,23,178,0.2453886413013667
2025-11-01,Paris,IT,34,116,0.7291001820387331
2023-04-01,Madrid,Operations,35,97,1.2813883184199584
2024-09-01,BERLIN,HR,44,217,1.1469104110910828
2025-02-01,Paris,Operations,39,206,1.1780036040984219
2024-04-01,Madrid,HR,3,53,1.0362580510012782
2025-12-01,Berlin,HR,40,-10,0.3167765850088433
2024-07-01,PARIS,finance,8,121,1.344910123770763
2024-09-01,Paris,IT ,13,9,1.0876042591762611
2025-11-01,BERLIN,Operations,24,296,0.9064723289579045
2024-09-01,PARIS,Finance,13,-9,0.13248018636516798
2024-09-01,Lyon,IT ,42,162,0.29060836632076553
2024-01-01,lyon,IT,46,73,1.304020169058941
2023-01-01,Berlin,Operations,9,197,0.6417449586539007
2025-11-01,Madrid,IT ,22,55,0.9493880881423766
2025-09-01,lyon,IT,10,230,1.4824928793042293
2023-09-01,PARIS,finance,17,216,0.26852619414686413
2025-07-01,BERLIN,IT ,20,277,0.30244290241548927
2024-10-01,lyon,IT ,29,17,0.6896607874867601
2023-06-01,Madrid,IT ,25,-13,1.1480046106523372
2025-03-01,PARIS,finance,22,57,0.2827152891958635
2024-11-01,Madrid,HR,35,104,0.9024925455135722
2025-06-01,Lyon,Operations,15,64,1.17779895511747
2023-03-01,BERLIN,IT,29,156,0.5189967508793157
2024-08-01,BERLIN,finance,8,235,0.5991962852033019
2024-10-01,Madrid,Operations,10,-9,1.4898252943298516
2024-09-01,lyon,finance,23,232,0.30761394478929205
2024-03-01,Paris,IT ,7,207,1.308437431361788
2024-03-01,PARIS,HR,24,192,0.30776723172341836
2024-03-01,Lyon,Finance,8,152,0.7350487857970335
2023-05-01,Paris,IT ,1,297,1.2392194633522848
2024-08-01,Paris,Finance,32,-20,0.6382232144824733
2024-10-01,Paris,HR,36,299,0.13330755486988896
2025-04-01,PARIS,HR,39,118,0.602047047990011
2025-03-01,PARIS,Finance,6,247,0.3886110679707173
2024-01-01,BERLIN,HR,7,82,0.2563182552091411
2024-02-01,BERLIN,Finance,46,85,1.0303835619098602
2023-10-01,Paris,HR,7,-20,0.06356747760794111
2023-10-01,BERLIN,Finance,21,244,1.4405257848207047
2024-07-01,Madrid,Finance,42,256,1.2812808583418929
2025-03-01,Madrid,finance,1,258,1.2827023718514847
2024-12-01,Paris,Operations,3,126,1.2586832303629005
2023-01-01,BERLIN,HR,18,225,0.4607347374914763
2025-03-01,Madrid,Operations,41,61,0.21465100329234157
2023-08-01,Paris,Operations,4,243,1.687546685047621
2024-05-01,PARIS,Finance,43,150,1.6923204714840647
2025-04-01,Berlin,IT ,40,243,1.6142838883854362
2025-03-01,Madrid,finance,14,240,1.1526866343502202
2025-09-01,BERLIN,finance,6,53,0.7884116048966706
2024-12-01,Lyon,Finance,48,72,0.335547431231349
2023-01-01,PARIS,HR,11,155,0.932247910702286
2023-08-01,Berlin,Finance,38,247,0.5079449435780521
2023-02-01,Paris,IT,48,180,0.3314154907971031
2024-06-01,Lyon,HR,45,227,1.3079247454210876
2024-03-01,Berlin,IT ,11,221,0.18735374678822056
2023-04-01,Lyon,IT,24,64,1.3237644266512814
2024-03-01,PARIS,Finance,6,269,0.39035930108790656
2025-02-01,Lyon,Finance,39,-5,0.0012848428217012374
2024-01-01,Berlin,IT ,8,154,0.27849424587351973
2023-10-01,Madrid,Finance,49,246,1.4442926721941036
2025-10-01,Lyon,IT ,3,1,0.8841458228561871
2025-03-01,Lyon,IT,13,-19,1.3045519879201934
2025-03-01,lyon,IT ,42,108,0.5120983078841539
2024-12-01,Lyon,IT ,43,272,1.5663886066051964
2025-07-01,Lyon,HR,29,10,1.5283333878575218
2023-10-01,Madrid,finance,6,112,0.5462338485914715
2024-01-01,Lyon,Operations,8,173,1.446987760775161
2024-07-01,Lyon,HR,6,167,0.41727830228713403
2023-03-01,Berlin,Operations,46,30,1.6615644186536613
2024-03-01,PARIS,IT,33,1,0.8780276727884445
2023-09-01,lyon,IT,9,291,0.9391594756127878
2023-03-01,Lyon,Finance,1,65,0.031687195811176426
2023-04-01,Paris,finance,10,137,1.2744003937421389
2025-05-01,lyon,HR,8,196,0.4165872809393113
2025-05-01,Madrid,Finance,5,82,0.291334363235707
2025-07-01,Lyon,Finance,21,195,0.6381550676273429
2024-10-01,Berlin,Operations,13,14,0.558503498872921
2024-06-01,PARIS,HR,15,268,0.2389761735597597
2023-02-01,PARIS,HR,18,80,1.3476508395992348
2025-11-01,Madrid,Finance,5,38,1.2262262237293573
2023-12-01,BERLIN,Finance,12,5,0.4893276400525284
2024-10-01,Madrid,Finance,41,237,0.8455673763725735
2025-02-01,Paris,Operations,31,23,0.4918684355569834
2025-01-01,Berlin,finance,2,214,0.1580353945910822
2025-08-01,Madrid,Operations,28,260,0.6795708869500847
2023-09-01,Madrid,IT ,32,253,0.6279355368326751
2023-10-01,lyon,IT,34,163,1.5121318386863993
2025-11-01,Lyon,HR,33,59,1.1155800174816624
2025-08-01,Berlin,HR,14,238,1.3202852165093006
2023-03-01,Paris,IT,27,29,1.146147696316294
2025-06-01,BERLIN,finance,44,126,0.4693858370505635
2025-11-01,Paris,Finance,12,91,1.385650463911992
2023-05-01,BERLIN,finance,46,52,1.1605078104570647
2025-06-01,Berlin,finance,11,160,0.1729530852462378
2023-01-01,BERLIN,HR,33,101,0.7680046919369636
2023-09-01,Paris,HR,32,153,0.05635150280173882
2023-04-01,Lyon,Finance,33,194,0.6059240588685751
2024-08-01,Madrid,HR,20,78,1.059237027270557
2024-12-01,Madrid,finance,43,242,0.8833608566417924
2024-01-01,lyon,Operations,45,21,0.8069104146418478
2024-01-01,BERLIN,IT,46,8,0.34454302750451765
2024-07-01,lyon,Operations,5,48,0.1854070556719443
2024-05-01,Paris,Operations,29,230,0.6911744675126706
2024-08-01,Berlin,HR,41,186,0.7256156064931402
2024-03-01,Lyon,Operations,39,84,1.2389872932103805
2025-09-01,Madrid,IT ,13,55,0.20662334545028607
2025-05-01,Lyon,Operations,26,255,0.5793930399928666
2023-08-01,Berlin,HR,4,192,0.594926796250673
2024-09-01,BERLIN,Finance,19,240,0.7154461198653345
2023-10-01,BERLIN,Finance,17,80,0.21539580320652318
2023-01-01,Madrid,finance,12,149,1.129765252983551
2025-08-01,Lyon,HR,42,80,0.6483213838823042
2024-12-01,Lyon,Operations,13,290,0.9217414119165656
2024-02-01,Paris,IT,31,267,0.15249257248800677
2025-04-01,lyon,Operations,2,146,1.179644354238615
2025-03-01,PARIS,Operations,32,240,1.106135186333497
2024-03-01,Lyon,IT,8,106,0.733310448140954
2025-01-01,Berlin,Operations,31,112,0.7898670301477042
2023-01-01,PARIS,Operations,49,276,0.4716121643504216
2023-04-01,Paris,IT ,7,159,0.5061533356770797
2025-03-01,Lyon,IT ,19,240,1.6013321160056635
2025-07-01,Paris,finance,23,183,0.019256068219992973
2024-08-01,PARIS,HR,40,-15,0.9379979870136369
2024-12-01,Madrid,Operations,39,201,0.5266600234345465
2024-05-01,Lyon,finance,35,214,0.6006619345355828
2025-06-01,Paris,Finance,17,221,0.8968065639831638
2023-07-01,Berlin,Finance,37,30,0.6717887994149575
2025-09-01,PARIS,HR,22,-13,0.25334574635682006
2023-04-01,Lyon,IT ,4,180,0.38082026353076665
2023-08-01,BERLIN,HR,16,60,0.05539197719417042
2023-02-01,PARIS,HR,32,87,0.6422691179105916
2025-05-01,Berlin,Finance,47,152,1.5215943320402376
2025-10-01,BERLIN,IT ,16,71,0.8348487058915629
2024-05-01,Madrid,IT ,22,77,0.9305890775108137
2024-08-01,Lyon,Operations,13,136,0.7556295653879558
2025-05-01,Paris,HR,7,134,1.5085785682173756
2023-06-01,Paris,finance,32,101,0.7304072481507999
2024-08-01,BERLIN,Operations,4,241,1.2818773091967215
2025-03-01,BERLIN,IT,6,191,1.277236020218872
2023-06-01,BERLIN,Finance,0,92,0.8468494879163595
2023-06-01,Paris,IT,7,133,1.1130460758242844
2023-07-01,Paris,IT,3,155,0.7416774139803316
2025-12-01,Lyon,IT,45,147,1.2739725419622792
2023-06-01,Madrid,finance,42,239,1.465141385686188
2025-10-01,Madrid,IT ,23,286,1.5131765693699817
2023-01-01,Paris,Operations,23,121,0.1679452883317586
2025-06-01,BERLIN,Operations,12,231,0.5672785220255117
2024-10-01,Berlin,HR,49,-19,0.501335379496204
2024-05-01,BERLIN,HR,35,237,1.438154682639222
2024-08-01,Paris,HR,17,42,1.089878168346902
2025-08-01,Paris,IT,44,199,0.6793755457487197
2025-08-01,Paris,finance,27,109,0.6046800967755664
2023-06-01,Lyon,Finance,35,108,0.021761109966107427
2023-06-01,Madrid,finance,13,71,1.507426964547044
2023-08-01,lyon,Finance,28,128,1.3541763316550721
2023-11-01,lyon,Finance,3,53,0.7708218377364444
2025-05-01,Madrid,Operations,28,105,0.0699322875798342
2025-09-01,Berlin,IT ,14,126,1.5171095240000296
2023-01-01,Berlin,finance,43,1,0.4955364827837167
2025-03-01,Paris,Finance,19,1,0.6095606851696944
2023-08-01,lyon,finance,38,-8,1.5160612489675043
2024-01-01,Lyon,Finance,32,63,0.9630874847191111
2025-05-01,Paris,IT ,16,110,0.8031532910234606
2025-02-01,Madrid,HR,45,185,0.7623513662823939
2025-02-01,Madrid,Operations,26,250,0.9094123748208123
2025-08-01,PARIS,finance,34,0,0.22368067603060765
2024-12-01,Lyon,Operations,37,272,0.45285766146984635
2023-03-01,Lyon,IT ,5,-4,0.03337326623642878
2024-01-01,PARIS,IT,20,260,1.5622781085649324
2023-11-01,Berlin,Operations,37,150,1.5203842555147569
2023-05-01,PARIS,IT,21,29,1.0548251300403082
2023-01-01,PARIS,HR,45,250,0.685337091763139
2025-10-01,Berlin,finance,44,265,0.9982607373567062
2025-08-01,BERLIN,Operations,0,242,0.7443237938537443
2024-01-01,BERLIN,Operations,31,57,1.4690921792886609
2024-05-01,Berlin,HR,7,92,0.9776477903369384
2023-02-01,Berlin,Finance,37,286,1.3253197614852419
2024-09-01,BERLIN,Finance,21,253,0.24072026939261096
2024-09-01,BERLIN,finance,12,191,1.5746834764956108
2023-06-01,Lyon,HR,5,59,0.1938227177383903
2025-06-01,PARIS,IT ,38,289,1.2784611778195956
2024-03-01,BERLIN,IT,28,155,0.7342480902346943
2024-03-01,Lyon,IT ,20,132,1.1428025521078329
2023-09-01,Berlin,IT ,42,56,1.5077024848134843
2023-12-01,PARIS,finance,17,189,0.8451715170719343
2023-07-01,lyon,Operations,2,266,1.5893621242796458
2024-12-01,Berlin,IT,25,255,0.4068501076638743
2024-09-01,Madrid,IT ,49,266,1.5050642308008293
2023-09-01,Lyon,Finance,48,120,0.7066127384361086
2025-08-01,Paris,IT ,4,53,0.8266062304709632
2023-02-01,Paris,Finance,12,234,0.7322533856337108
2023-07-01,PARIS,Finance,32,215,0.3046421277705912
2023-02-01,BERLIN,IT,0,219,1.1673686492553854
2023-12-01,BERLIN,Operations,5,103,0.9141416215876931
2024-03-01,PARIS,Finance,26,295,1.3733676161402308
2025-11-01,Lyon,finance,12,265,1.5578762067312304
2023-06-01,lyon,finance,2,206,0.4296513772542716
2023-07-01,Paris,HR,16,-18,1.2263321026441767
2023-11-01,BERLIN,Operations,13,68,0.45961925270300985
2023-03-01,Lyon,HR,18,238,1.1897258497304972
2025-10-01,Berlin,finance,8,255,0.5581680628562434
2025-07-01,Paris,Finance,13,260,1.4007668390554806
2024-09-01,Madrid,Finance,39,272,1.3628775635375538
2025-05-01,PARIS,IT,0,252,0.34077644206811064
2024-07-01,Berlin,HR,16,262,1.5717635450559686
2023-07-01,Lyon,IT ,6,11,0.738450060456136
2023-11-01,PARIS,IT ,48,47,0.7987674221578446
2023-03-01,Lyon,Operations,12,44,0.44483218484240256
2025-09-01,BERLIN,Operations,30,4,0.5939665177256226
2025-04-01,PARIS,finance,18,125,0.8130186383285879
2025-08-01,PARIS,Finance,44,276,0.2736612309647507
2023-04-01,Lyon,HR,14,148,0.9826144068092211
2025-11-01,Madrid,IT,28,184,0.9603627063364103
2024-05-01,Paris,IT,47,109,0.8698014961131109
2025-11-01,Lyon,Operations,44,240,0.5150506156816852
2025-02-01,Berlin,IT ,22,261,0.0871880461696445
2024-05-01,Madrid,Finance,22,9,1.4385404488165179
2025-10-01,lyon,Finance,3,4,0.7707814636896465
2023-08-01,Berlin,finance,15,295,1.2052477277582352
2023-09-01,PARIS,IT ,45,32,0.1301374893997336
2023-07-01,PARIS,HR,49,222,0.25206575797808645
2023-01-01,Paris,IT ,39,67,1.311378470202204
2024-04-01,Paris,Operations,21,137,1.1425104443105487
2023-02-01,Berlin,finance,31,30,1.1940648444669364
2023-08-01,BERLIN,IT ,36,45,0.04204289284873364
2024-10-01,PARIS,Finance,1,221,0.6490337473963619
2025-03-01,PARIS,IT,40,294,0.5328233963524127
2024-06-01,Lyon,HR,26,155,1.3601462829060085
2024-04-01,Paris,Operations,42,279,0.6644399405115815
2025-02-01,Lyon,IT,17,284,0.012243779585357205
2024-10-01,Lyon,IT ,28,113,0.6911876508229285
2023-01-01,BERLIN,IT,28,8,0.4826431750446979
2025-08-01,PARIS,HR,7,-7,1.2995314155074584
2024-10-01,Paris,HR,14,251,1.1524494340119622
2025-03-01,Madrid,finance,20,248,1.1876437426913709
2025-09-01,BERLIN,HR,2,-20,1.4551203808462942
2025-06-01,Paris,finance,21,160,1.6252898283609927
2024-07-01,Lyon,finance,11,172,1.668962201441538
2025-09-01,Lyon,Finance,2,23,1.6686344867454337
2025-01-01,PARIS,HR,36,0,1.4863550264604835
2023-06-01,lyon,Operations,18,131,1.0046575662638455
2025-05-01,Paris,IT ,38,134,0.4223242362767674
2024-03-01,BERLIN,Operations,42,203,0.018636132911646442
2023-12-01,Madrid,IT ,19,62,0.5990158221159881
2024-03-01,Paris,Finance,39,127,1.400873535429829
2025-07-01,Paris,Finance,23,244,1.1993824275371023
2023-01-01,Lyon,Operations,10,264,0.23892324369889648
2024-08-01,Berlin,HR,16,58,0.0011995944970068617
2025-05-01,BERLIN,Finance,18,294,0.4469916697488027
2023-11-01,PARIS,IT ,48,13,1.3079168573802578
2023-09-01,Madrid,finance,37,266,1.1313791690244004
2024-04-01,Madrid,IT ,23,219,1.119296802702489
2024-04-01,Paris,finance,6,80,1.1849506288789717
2025-09-01,Paris,Operations,0,81,0.461459548405765
2024-07-01,Berlin,Operations,1,4,1.005091701282601
2025-01-01,BERLIN,HR,47,-6,1.6649275096043183
2025-10-01,Berlin,HR,9,7,0.47609573459591586
2024-12-01,BERLIN,Operations,19,118,1.4718655619353844
2025-08-01,Madrid,IT,34,60,1.5402140193833955
2023-03-01,Madrid,IT,48,19,0.6759519837297415
2024-01-01,BERLIN,IT ,6,75,0.1268226853700826
2025-06-01,lyon,HR,20,159,1.688162331600496
2024-11-01,lyon,IT,47,127,0.16006200871582346
2025-06-01,Madrid,HR,30,263,1.4070096360749254
2023-12-01,PARIS,IT ,16,82,0.5905680626863804
2024-12-01,lyon,Finance,11,263,1.0361734050726519
2024-12-01,Lyon,Operations,7,190,0.5112229537101228
2025-06-01,BERLIN,HR,31,216,0.6373090360265299
2024-05-01,Lyon,IT ,14,137,0.48191399216756153
2024-03-01,Berlin,IT,10,175,0.349012598832898
2025-12-01,BERLIN,IT ,2,205,0.6155458351905513
2024-12-01,Lyon,HR,37,98,1.4712440928117436
2025-08-01,Paris,IT ,30,290,0.13868005137949493
2024-12-01,BERLIN,Operations,23,268,0.018950849939179493
2023-03-01,lyon,finance,49,20,0.4011922676484857
2023-01-01,Berlin,IT ,22,23,1.4395724646084762
2024-08-01,Berlin,finance,27,60,1.5814883289653046
2024-09-01,Paris,finance,6,98,1.3818741293584569
2023-12-01,PARIS,IT ,31,84,0.06429039650900911
2025-12-01,Madrid,Operations,29,115,0.3322193291172872
2024-09-01,Madrid,finance,6,283,0.5602556163726748
2024-07-01,PARIS,IT ,34,28,1.1619164150991732
2024-07-01,BERLIN,HR,48,288,0.5563857407489888
2023-02-01,lyon,finance,45,238,0.8405274867694322
2025-09-01,Berlin,IT,39,131,0.06930580365588467
2023-10-01,PARIS,IT,9,251,0.06280629969962014
2025-08-01,Berlin,IT,2,232,1.2445961502192795
2025-06-01,Madrid,Operations,1,208,0.17862792461290827
2024-05-01,Madrid,Operations,37,162,0.4685604396049264
2025-06-01,Berlin,finance,34,-11,0.008101481588151304
2024-02-01,PARIS,finance,37,51,0.9330146418231592
2023-05-01,Paris,finance,45,4,0.9237136405838888
2025-12-01,Berlin,finance,30,55,0.7587110128089419
2024-01-01,PARIS,Operations,18,91,1.337629458112292
2024-04-01,Paris,HR,21,288,0.652463625305255
2024-01-01,lyon,finance,18,235,0.4216599664516592
2025-05-01,Berlin,Finance,20,61,0.568922592797599
2024-12-01,Madrid,finance,26,168,1.1742672951708075
2024-06-01,Lyon,HR,20,243,1.610839054074738
2023-08-01,Lyon,finance,15,191,1.1980989345369
2023-05-01,Madrid,IT,28,-5,1.68577537868032
2024-02-01,PARIS,IT,32,45,1.031092177447236
2023-03-01,BERLIN,Finance,10,173,1.6102221929928777
2023-06-01,Berlin,finance,9,131,0.2407637388786902
2024-05-01,Berlin,finance,20,3,0.40459409763386495
2025-05-01,Berlin,Operations,16,40,1.1231990441786506
2024-10-01,Madrid,IT,9,217,0.8313222123826672
2025-10-01,BERLIN,finance,28,217,0.6180648026038885
2023-06-01,BERLIN,HR,5,181,0.6034634125877644
2025-03-01,PARIS,IT ,9,22,0.5121420959610591
2024-02-01,PARIS,Finance,45,53,1.3786186252963006
2024-08-01,Madrid,IT ,6,3,0.6031590446079481
2025-03-01,BERLIN,Finance,10,282,0.13079890588794546
2023-03-01,Lyon,Finance,42,293,0.2569497555541198
2024-05-01,Madrid,HR,42,82,0.8400591847550458
2023-04-01,Berlin,IT,37,22,0.21687971289478886
2024-01-01,BERLIN,Operations,39,226,1.4152141580961943
2023-01-01,PARIS,IT,22,-10,1.5551879740899617
2024-09-01,lyon,IT ,45,214,0.11235996266886403
2023-03-01,Berlin,IT,31,200,1.4813663270256483
2025-01-01,Lyon,IT ,24,-14,1.166902410521199
2023-01-01,BERLIN,finance,49,247,0.5532630529668255
2024-02-01,BERLIN,finance,2,-8,0.4289603670811701
2025-10-01,BERLIN,Operations,27,101,0.6894327179810122
2023-03-01,BERLIN,Operations,8,29,1.019327163291106
2023-09-01,PARIS,finance,3,134,0.40894115757095006
2023-05-01,Lyon,Finance,49,194,1.4963609519311019
2025-01-01,Paris,IT,45,134,0.0472066393249368
2025-09-01,Madrid,HR,4,-12,0.11958835270827824
2023-05-01,Madrid,finance,12,42,0.8111590627671966
2023-12-01,Lyon,HR,8,175,0.5826923700649269
2023-11-01,Paris,Operations,14,-13,0.5293518054470465
2025-09-01,Berlin,Operations,41,209,0.7760576526520108
2024-04-01,lyon,IT ,49,23,0.9748932473218797
2023-03-01,lyon,IT,20,257,0.25210591704678204
2023-05-01,lyon,finance,19,216,1.44339985026417
2024-07-01,Lyon,IT ,42,190,0.5842730396844849
2023-11-01,PARIS,Finance,3,109,0.8367315666853113
2024-09-01,Madrid,finance,43,279,0.9634171321646013
2023-09-01,Paris,IT,35,250,1.1018427732619283
2024-06-01,Paris,finance,26,144,0.19172182886794292
2023-12-01,BERLIN,Operations,12,17,1.435673796850844
2024-11-01,lyon,Operations,8,256,0.10913122071449018
2024-01-01,Berlin,IT,11,-1,0.37223752945420374
2025-11-01,lyon,Finance,23,51,0.16727612759739072
2025-04-01,BERLIN,IT ,27,278,1.2973517707317102
2025-11-01,BERLIN,Finance,6,35,1.212782737185251
2024-11-01,Berlin,finance,47,135,0.5081197925813422
2024-03-01,BERLIN,HR,39,17,1.3293894056659152
2023-08-01,Paris,IT,14,62,1.5453920214323045
2024-03-01,Madrid,Operations,16,35,0.31366699220485095
2023-01-01,Paris,HR,8,23,0.6246627588686358
2025-11-01,lyon,Finance,33,286,0.8995501285609095
2023-12-01,lyon,Finance,37,189,0.5182247075723242
2023-09-01,Lyon,Operations,39,290,1.1299752641584582
2025-09-01,lyon,HR,2,286,1.4173626126958394
2024-09-01,Lyon,finance,33,207,1.2421505436821147
