month,site,job_family,team_id,headcount_actual,headcount_planned,voluntary_leavers,engagement_score_avg,training_hours_avg,absenteeism_rate,critical_skill_coverage_rate
2024-09-01,Lyon,HR,285,193,56,51,102,59,-0.006056494805088908,0.2169927160755345
2024-03-01,Lyon,IT,262,-4,159,19,28,48,-0.05207201473107054,1.2671481837493315
2025-09-01,Lyon,Operations,277,44,49,53,120,65,0.3299611207560827,1.2333387820616377
2025-11-01,lyon,HR,139,17,74,40,107,40,-0.027749344329180053,1.153368715501772
2025-02-01,PARIS,HR,239,26,137,41,104,5,0.39249010569751336,1.2269248739609966
2023-08-01,Madrid,Finance,184,178,149,37,64,40,0.12885263068294533,0.3203922808163579
2025-12-01,BERLIN,Finance,115,64,40,21,132,31,0.08582318363719116,0.21040039763603158
2025-06-01,Madrid,HR,177,103,46,38,82,0,0.3858922525692828,1.3425923351092353
2024-11-01,Lyon,IT,147,156,141,22,12,57,-0.06393987898679979,1.4355154891505642
2024-02-01,Madrid,Finance,190,95,130,47,129,41,0.34538159745463765,0.6363996657604711
2024-02-01,Berlin,HR,228,140,77,48,39,62,0.15491476268269777,0.6704997259453462
2023-02-01,Madrid,Operations,292,169,52,55,106,-1,0.25298062657531867,1.1114656007915784
2023-05-01,BERLIN,Finance,121,99,15,32,77,61,0.14922057858886495,0.7424986048194094
2024-02-01,Paris,HR,242,73,118,40,33,52,0.17118907855873045,0.47033319480488917
2025-01-01,Berlin,IT ,294,0,188,29,147,25,-0.10704716186291763,0.2851440981728992
2024-08-01,Berlin,Finance,113,55,27,13,139,34,-0.10900242210987363,0.033976843517421806
2023-02-01,Madrid,IT ,172,2,162,46,55,-5,0.03829420231088457,0.8815479870151727
2023-06-01,lyon,Finance,118,194,129,35,45,-5,0.007833544204213172,0.21323090224687008
2024-05-01,Lyon,Finance,139,158,60,56,31,55,0.2272362687748511,1.2875264443639711
2025-01-01,PARIS,finance,197,166,183,7,61,62,0.2336562268973853,1.4743029795765965
2025-04-01,PARIS,finance,103,4,54,56,18,53,0.13827522384568114,0.6866102317071974
2023-02-01,Paris,IT ,132,45,17,46,116,27,0.04120552101277014,0.1733550056470614
2025-11-01,PARIS,IT,142,171,198,21,43,58,0.2060857526340535,0.8745261454831578
2023-05-01,PARIS,HR,264,148,48,56,143,50,0.21240732940592838,0.8608179051550244
2023-01-01,Lyon,IT,293,178,101,3,139,67,0.2854611670795874,0.2000306157374322
2023-12-01,Lyon,IT,126,175,41,50,103,63,0.2870381202736318,0.9703953957563084
2025-12-01,lyon,finance,272,177,6,34,96,52,-0.15825970211627485,0.47409426805928684
2024-11-01,BERLIN,HR,180,42,131,7,143,60,0.024430819048580105,1.2682378563213481
2025-07-01,Paris,finance,212,50,170,33,62,9,0.05195751783431468,0.8818769029559385
2023-11-01,PARIS,finance,277,197,58,59,38,64,0.30815502998417693,0.6494264129327221
2023-10-01,lyon,finance,216,117,48,21,118,66,0.10108467211907979,1.4449768898871393
2023-03-01,Paris,Operations,223,31,59,24,22,53,0.09328345337148147,0.7368363247670102
2024-02-01,Berlin,IT,194,18,5,24,30,70,0.13226334932025374,1.3309415460106357
2024-04-01,PARIS,IT,162,144,147,39,121,26,-0.1236715311075838,0.3964651865643467
2023-10-01,PARIS,IT,233,33,30,39,38,25,0.139177956352126,0.6626628626148185
2025-05-01,Lyon,Operations,223,122,115,16,44,-1,0.13092834771599376,0.125832303356543
2023-10-01,Madrid,Finance,215,169,149,15,107,23,0.2526552732290296,0.634136544950576
2023-12-01,Paris,IT ,194,102,84,47,82,34,0.18049191609306997,1.3417392320984296
2025-06-01,PARIS,IT ,166,95,159,47,132,52,0.37301802021546154,1.2441933192787096
2023-01-01,Paris,Operations,294,170,46,58,32,2,-0.15193917719838798,1.4635591261432799
2023-05-01,BERLIN,IT,196,169,161,38,43,14,0.26299094691403374,1.124600828720634
2024-08-01,lyon,IT ,215,27,154,14,66,33,0.250901431225591,0.4072323918290891
2023-08-01,lyon,Operations,286,161,43,16,-4,63,-0.03839304020469039,0.2412470152931842
2023-12-01,Madrid,finance,112,170,157,56,38,13,0.21913016211774045,0.2692747612743491
2023-01-01,PARIS,HR,248,104,160,34,29,58,0.19559274867784915,0.9920740206702299
2024-08-01,BERLIN,IT ,163,119,154,32,110,63,-0.02077648126129747,0.5733706642479872
2025-04-01,Lyon,HR,264,98,55,39,143,36,0.23426950232278515,0.6210556588067175
2023-12-01,PARIS,IT,184,171,150,38,51,39,0.35839140547550535,1.2908610459636058
2025-04-01,Paris,IT ,275,73,42,17,85,25,-0.016868597693312476,1.0899976866684877
2024-03-01,Berlin,Operations,155,194,53,29,17,22,0.3880495774750898,0.313910710787059
2023-06-01,lyon,Finance,271,152,67,22,26,-8,-0.06542792416414567,0.2566519297877478
2024-08-01,Paris,IT ,240,35,52,36,65,20,-0.11921497390932272,1.2328990189876865
2024-02-01,Madrid,IT ,231,189,39,46,11,49,-0.15376979102201085,1.4304130305234812
2023-02-01,lyon,IT ,211,81,187,6,121,18,-0.07178998631621716,0.27771365438495593
2023-09-01,Lyon,IT ,132,94,85,9,11,33,0.005506970846799353,1.4276421184539658
2024-08-01,lyon,Operations,264,196,136,15,42,34,0.23989571970651097,0.644605857054518
2025-02-01,Berlin,Operations,152,172,94,27,51,31,-0.15679341288797793,1.3584886118978257
2025-05-01,BERLIN,Finance,200,61,137,22,97,10,0.10435909698294721,1.126285725786309
2023-01-01,PARIS,Operations,251,128,9,33,38,21,0.11124560830433777,1.3576660380476708
2025-11-01,Berlin,Operations,188,18,157,17,145,17,-0.06323417829886682,0.9677212159705864
2023-06-01,BERLIN,IT,278,186,137,46,116,74,-0.1727260046613072,0.23551471453424744
2023-05-01,Berlin,IT,268,180,185,22,47,36,-0.06492858674870056,0.0905492070326539
2025-09-01,PARIS,HR,128,36,35,50,27,36,-0.06176629132433173,0.9406684902869031
2024-02-01,lyon,Finance,286,100,171,19,50,6,0.21281425164019774,0.0875336252068824
2023-12-01,Madrid,IT,267,-4,184,30,22,18,-0.05973232477334381,0.35397986254383873
2024-08-01,PARIS,Finance,150,106,42,13,145,37,0.0041585156578598514,0.30934566140684233
2024-12-01,PARIS,Finance,149,53,106,22,57,-9,-0.17154202337760374,0.6406556074237431
2025-10-01,BERLIN,IT ,210,71,150,1,1,22,0.17436759717947825,0.896070485861389
2025-01-01,Lyon,finance,135,53,131,28,105,52,0.08448625361907108,1.366746740884972
2025-05-01,lyon,finance,208,81,139,49,124,57,0.00698168208402794,1.404288004770166
2025-07-01,PARIS,finance,159,1,123,8,126,28,0.22172820686604444,1.4735606326666069
2024-11-01,Madrid,Finance,245,1,48,58,2,78,0.20927313911789558,1.1457351478639985
2024-08-01,Paris,IT ,119,25,151,32,120,-6,-0.00325570627792246,1.3819455313464712
2024-11-01,lyon,HR,232,18,140,47,43,57,0.2256445907184947,1.1859384902756394
2024-04-01,Lyon,HR,245,128,123,43,23,41,0.008925945822860326,1.3659017677883354
2023-08-01,Berlin,finance,223,170,67,11,76,41,-0.06680043538934233,0.15626282681458725
2024-09-01,PARIS,HR,267,187,101,18,49,18,0.23189791083968841,1.4423624012661462
2023-01-01,Madrid,IT ,100,74,199,41,89,26,0.23681544110712976,0.35184464140056537
2023-08-01,lyon,finance,118,63,89,19,0,-3,0.3194601630569672,0.8527049478863009
2025-05-01,Madrid,IT ,186,36,161,36,146,9,0.10056655082232302,0.7752412478675171
2025-08-01,Madrid,HR,253,150,8,30,106,30,-0.06057261642464551,0.8466931437203636
2023-05-01,BERLIN,finance,128,70,9,34,99,59,0.3021382420101238,1.053044324973844
2024-10-01,Berlin,IT ,158,184,124,40,34,25,-0.09519983207835142,0.8093963298868061
2025-10-01,Lyon,Operations,162,110,114,20,6,21,0.36316815255266915,1.0331219628730115
2023-01-01,lyon,Operations,197,32,64,54,58,-6,-0.016007881328616275,0.8015827945443808
2025-02-01,PARIS,IT ,289,135,111,46,40,9,-0.18874221977811684,0.018064718568637728
2023-10-01,Lyon,IT ,147,63,71,45,8,57,-0.08794020695495512,0.9410497792035732
2025-06-01,PARIS,IT,161,42,73,42,149,11,0.04887510290044833,0.8328019232890504
2024-06-01,Paris,IT,117,28,53,12,110,20,-0.1668864177402684,0.8787662885722567
2024-05-01,Madrid,Finance,293,96,170,38,31,30,0.045712586540246736,0.0023406817637066646
2025-02-01,Paris,finance,126,189,186,26,104,-6,-0.07827075056643581,0.7031201909741633
2023-08-01,BERLIN,Finance,105,151,88,24,56,-1,-0.18862740088232433,1.3124658104969256
2023-12-01,Madrid,Finance,297,26,94,1,61,64,-0.02059611337348627,0.49883313447663613
2025-03-01,Berlin,HR,286,158,102,34,74,26,-0.06421726723484825,0.6673230541620443
2023-08-01,Lyon,Operations,105,86,186,51,70,45,0.05185583612223532,0.18366631509974662
2025-01-01,PARIS,HR,130,38,194,7,8,75,0.25540919380563587,0.6753514310838815
2023-04-01,BERLIN,finance,204,117,60,32,92,13,0.10586533000212972,0.5936675980167234
2025-09-01,Berlin,IT ,193,-1,165,24,127,74,0.26083915925006956,1.324560890689883
2023-01-01,PARIS,IT,155,29,135,20,70,5,0.002007534103675962,0.05316069348235841
2024-07-01,Lyon,finance,281,135,127,35,20,-9,-0.19208924402074695,1.4268242806638547
2025-07-01,lyon,IT ,268,142,64,12,75,4,0.35330388358913706,0.8646047774275014
2024-04-01,BERLIN,finance,117,95,4,55,102,30,-0.011171296053353708,0.7944515647041466
2024-02-01,Paris,IT ,186,30,119,45,47,52,0.11612658244691437,1.3293032143820451
2023-05-01,Paris,IT,122,153,114,8,57,38,0.08152881826600655,0.2865141691205736
2025-02-01,PARIS,IT ,263,-9,108,34,5,15,0.14985104929113402,0.3135201651663668
2025-04-01,PARIS,Finance,124,191,42,45,27,55,0.3309784620693242,1.3116388343750012
2023-02-01,PARIS,finance,106,166,187,35,35,18,0.32034670158498474,1.3941663972374592
2023-06-01,BERLIN,IT,247,184,25,48,34,59,0.38861813604548495,1.2567169501363376
2023-09-01,Lyon,IT ,232,42,10,46,-2,49,0.11702155962697719,0.06189746447643374
2025-09-01,lyon,Finance,117,136,161,43,5,54,0.3534785161456529,0.9781038143358064
2025-01-01,Paris,Finance,205,15,129,45,149,29,0.08947014134735393,0.676706131457711
2024-01-01,Berlin,Operations,132,43,20,50,2,0,-0.17335769645617072,1.2117371240028212
2023-09-01,Madrid,Finance,178,40,114,9,143,41,-0.11228307941652071,0.23720082148655497
2024-01-01,BERLIN,HR,134,142,153,4,121,76,0.0003916438706129677,1.380498997295306
2025-07-01,BERLIN,IT,209,103,127,30,121,79,0.23527459464463252,0.5031011400174693
2023-11-01,Lyon,IT,164,6,75,23,-1,68,-0.15117709855805442,0.4848439061224843
2023-04-01,Paris,IT,162,191,72,31,26,62,0.016931184635864127,0.2676410371377418
2025-10-01,lyon,IT ,171,109,86,48,83,53,0.3894166281465394,0.010425494980978056
2023-04-01,Lyon,finance,298,178,105,48,52,70,0.27140822576594553,0.4691147918601046
2024-07-01,Berlin,IT ,140,35,132,2,66,-8,0.1431974341006399,0.22248615262666482
2023-06-01,Paris,HR,277,44,8,15,149,0,-0.16293784807929285,1.1072094226769646
2025-10-01,Lyon,finance,227,39,118,56,20,17,-0.19122865239996642,1.1349566466216863
2024-06-01,Paris,Finance,207,64,49,40,23,51,-0.1368510584885717,1.2418987245599655
2024-01-01,Paris,IT ,203,0,9,48,76,37,-0.0037219704959767508,0.008162495666012348
2024-11-01,BERLIN,finance,257,129,112,19,1,17,0.16383600757492478,0.5272251942297479
2024-07-01,lyon,Finance,137,157,185,43,100,35,-0.0815119006480103,0.008711610805839487
2023-11-01,BERLIN,finance,134,37,9,23,15,53,-0.16930935544347037,0.7615725187089908
2023-01-01,Madrid,Finance,293,110,77,33,90,44,-0.1454910061539682,1.3635116021663836
2024-12-01,lyon,finance,273,45,35,51,4,72,0.05607697110467419,0.6118353893508137
2023-07-01,Paris,IT ,235,-3,55,47,56,-9,0.2638762086360812,1.3104950871723318
2025-01-01,Lyon,IT ,201,3,117,22,130,64,0.29265253037003003,1.4213681982991435
2024-09-01,Berlin,HR,167,103,189,54,108,5,-0.025368550389168992,0.3567996973430335
2024-03-01,lyon,Operations,136,173,36,52,-2,0,0.19806290004619276,0.015232569861070966
2023-01-01,Madrid,IT,184,43,168,54,134,-8,0.0356258864183267,1.109353770855106
2023-12-01,Paris,IT ,240,6,47,37,94,44,0.38350762209777606,0.8685154422593808
2023-07-01,Berlin,IT ,272,162,149,1,13,31,0.04297655108192425,0.5207234193843282
2024-03-01,lyon,Finance,128,122,86,40,105,18,0.03754217827874867,0.551405696679535
2024-09-01,BERLIN,Operations,140,120,60,4,25,58,0.1009405680074133,0.12146587874961795
2024-07-01,BERLIN,IT ,155,-2,74,17,102,20,-0.1846984819943286,1.3066010372172512
2025-05-01,lyon,finance,115,111,116,53,20,66,0.050756967893039295,0.36309684085042604
2025-01-01,lyon,Operations,239,103,114,57,103,14,0.29722480861023115,0.14565668089664535
2025-09-01,lyon,IT,165,9,98,52,128,-5,0.16724920882062394,1.1693011697443554
2025-08-01,Berlin,finance,289,72,47,49,23,49,0.38165264643179025,0.7276117906256396
2025-11-01,BERLIN,Finance,246,10,191,28,11,56,-0.004626266573988902,1.144345296614787
2025-02-01,Lyon,HR,257,197,36,9,142,11,-0.1030854274694301,1.3528122912775966
2023-11-01,Madrid,finance,243,22,168,41,104,30,0.25034582570526076,0.5731904778350972
2025-11-01,Madrid,IT,240,122,4,54,68,42,-0.17380580503813475,0.08170682036600962
2023-08-01,Paris,finance,168,141,99,41,90,49,-0.10426647624650055,0.37985916997708047
2024-02-01,PARIS,Operations,122,180,179,49,-4,28,0.10416983859039936,0.07660497671601801
2023-10-01,Lyon,Operations,289,196,16,15,31,44,0.25212319655649523,0.2237321463736835
2023-02-01,BERLIN,IT,258,15,89,22,85,19,0.1605819903459435,1.2734205758164086
2023-09-01,Paris,Operations,152,97,107,29,141,60,0.3969355410241104,1.4121303161408763
2023-03-01,Paris,finance,219,78,189,5,35,78,0.19296424309067156,1.0153695945428693
2024-09-01,lyon,HR,244,81,179,43,138,-9,0.23498040559852834,1.0977332791003935
2025-02-01,PARIS,finance,227,22,19,59,109,-3,0.39634959764824146,1.0972285060123839
2023-08-01,BERLIN,HR,148,7,102,35,58,52,0.15547751571059643,0.18503361603018093
2023-02-01,PARIS,Operations,276,7,96,19,-1,48,0.2287710180022966,0.07066878959339307
2023-06-01,Lyon,finance,294,155,143,15,140,17,-0.021003447127391384,1.0475990136837425
2025-04-01,PARIS,Operations,253,22,6,27,66,63,0.12205331038614992,0.05612508285629947
2025-05-01,Paris,HR,112,16,93,53,135,27,0.3471714442214929,1.2176322193495257
2025-02-01,PARIS,Operations,207,38,65,56,99,7,0.3119931725085911,0.8867068727737117
2025-01-01,PARIS,IT ,265,167,11,25,68,51,-0.016227250865329,0.17026549006994712
2023-12-01,Madrid,Finance,249,132,170,21,30,66,0.014330734003598827,0.9889394813666692
2023-05-01,BERLIN,finance,184,97,39,53,141,74,0.3078241657657909,0.9094605636288917
2025-10-01,BERLIN,IT ,256,194,0,10,87,12,-0.02919565307578384,0.5644643064688455
2024-03-01,Paris,Operations,144,169,57,0,103,54,0.332570780960079,1.2265801690278073
2025-12-01,Berlin,Operations,273,57,130,4,17,29,0.26426166562623005,0.456912482618268
2024-03-01,PARIS,Finance,266,88,7,48,107,49,-0.10858611060798781,0.5668645553180807
2024-11-01,PARIS,Operations,296,8,89,42,5,74,0.2318589880580859,1.0449344936081055
2023-06-01,lyon,Finance,181,14,74,45,127,-6,0.3005961372567472,1.1280468124300556
2024-09-01,BERLIN,finance,167,93,188,40,89,7,-0.11339434870095441,0.4103416598285448
2024-11-01,PARIS,HR,196,65,84,41,7,27,0.07440928297733329,0.025179299127866928
2024-04-01,BERLIN,Finance,266,65,4,35,80,18,0.3175768982080051,0.26445564530953036
2024-03-01,PARIS,Finance,247,95,25,1,29,15,-0.08080999527668013,0.3947948471861785
2025-01-01,Madrid,IT ,176,142,84,56,77,49,0.06945348670271823,1.3575108811484424
2025-12-01,Paris,Operations,295,22,72,5,23,25,0.16766212612736353,1.3404158201348326
2023-11-01,BERLIN,finance,134,177,144,26,145,71,-0.14164858435442274,0.9910464829665375
2024-03-01,Lyon,HR,235,26,100,25,77,18,-0.0727665270932184,1.063979566702667
2023-04-01,Paris,IT,151,81,65,34,74,20,0.08003822602120819,0.931879320017847
2024-09-01,lyon,Finance,139,113,178,12,89,52,0.024208813620693326,1.1687776137981594
2024-01-01,Paris,IT,220,32,118,11,138,2,-0.0051344053592553285,0.526800381126947
2024-10-01,PARIS,Operations,212,115,46,17,148,60,-0.18417979896963974,0.8200590966450096
2024-07-01,lyon,Finance,210,-2,167,37,-3,29,0.3567609829521255,1.0059884816013853
2025-10-01,Paris,IT,135,3,91,41,116,59,0.3228536806737871,0.7026435307959454
2024-02-01,lyon,IT ,233,120,26,5,118,-9,0.03557168760536239,1.1590033295839484
2023-04-01,Lyon,IT,169,58,39,27,17,-3,-0.0911750317133066,1.3988813079421631
2025-03-01,Paris,IT ,172,173,0,27,131,63,-0.15857253965311996,0.9957005552064064
2025-05-01,BERLIN,HR,115,15,173,24,27,32,-0.12608727176798556,0.11200613141071131
2025-04-01,BERLIN,Operations,273,116,138,4,86,38,0.16121350557021602,0.9153547525050478
2025-11-01,Berlin,finance,286,42,166,58,18,11,0.24035031686487235,1.0444731518112131
2023-08-01,PARIS,IT,137,30,17,14,101,63,-0.10614681268337071,0.4248770692190451
2024-04-01,lyon,Finance,117,71,90,46,44,24,-0.13232571944636312,0.4826517021149588
2025-12-01,Berlin,Operations,111,91,46,43,46,8,0.21464732409738058,0.8930758878747329
2025-06-01,Berlin,IT,153,10,20,8,32,-7,0.11021340264878249,1.0606701558399891
2024-06-01,Madrid,Finance,274,110,155,44,38,8,0.023102026845444767,1.3071450717311124
2023-02-01,lyon,Finance,100,28,128,47,83,9,0.23498743728099064,1.1437829804114386
2024-01-01,Berlin,finance,242,197,13,52,120,-7,0.07340623683471265,0.20095608962194605
2023-04-01,Madrid,finance,210,140,19,1,50,38,0.07907297955070763,0.5221371559472143
2025-02-01,Berlin,Finance,120,191,120,48,39,15,-0.1905552444509124,0.22314837947540206
2025-01-01,PARIS,finance,228,175,172,8,123,-8,-0.010394458934029543,1.135411901063303
2025-06-01,Lyon,Finance,192,58,188,25,81,41,-0.1969792183437309,0.39967307117290174
2023-11-01,Madrid,IT,294,64,154,22,110,25,0.3543083877610474,0.1852612513631574
2023-07-01,Lyon,HR,239,146,121,50,58,30,-0.023636545429099015,0.14434499712217158
2025-07-01,lyon,finance,223,51,183,27,130,59,-0.0916879454696367,0.171743711154961
2023-10-01,PARIS,IT ,255,170,51,5,130,40,-0.145461621644639,0.3706779177002352
2024-01-01,Madrid,IT ,138,34,67,57,23,5,-0.17201839998176566,1.1735323466532575
2025-07-01,lyon,IT ,264,16,36,3,7,36,0.3316054678753025,0.35659175404858084
2023-07-01,Berlin,HR,159,105,81,29,123,69,-0.09889229362629537,0.4220468740178615
2025-12-01,BERLIN,Finance,258,151,158,56,23,35,0.17049091300496566,1.3210405780730576
2024-08-01,Paris,Finance,285,131,48,46,31,44,0.19073086549838308,0.6634725370251524
2023-04-01,lyon,Operations,196,30,180,17,-5,77,-0.009473332240739735,0.7632417769062729
2023-07-01,Lyon,IT ,203,95,38,29,102,28,0.29994769837726576,0.00408346548704791
2023-01-01,PARIS,IT ,238,63,137,26,63,-5,-0.07158184516349927,0.12316137162974261
2024-01-01,PARIS,Finance,209,49,136,43,111,73,-0.15712522108275,1.1108946676613751
2024-10-01,lyon,IT ,128,31,91,30,105,50,-0.15887483468806596,0.5001946622821676
2024-09-01,Berlin,Finance,188,111,140,43,57,-2,-0.019743903843348898,0.2243074317408585
2024-10-01,Paris,Finance,218,168,17,51,16,74,0.0779478949095409,0.6432092830367494
2025-04-01,Lyon,finance,240,192,139,48,88,0,0.1776179260957811,0.06764653936815529
2023-09-01,lyon,Finance,150,0,71,38,5,54,0.23722497990005986,1.0640643912751855
2025-02-01,lyon,IT,207,152,4,29,23,48,-0.09278542990083238,0.12028855056205934
2023-09-01,BERLIN,IT,281,136,6,51,100,59,0.21035381979030582,0.08231200449756576
2024-03-01,PARIS,IT,246,107,142,36,-3,-4,-0.09047596866029607,0.6295514660942712
2023-10-01,Lyon,IT,157,54,194,11,-3,50,0.398315823540667,0.8806115988072938
2024-12-01,Paris,HR,135,193,145,16,68,46,0.37544082973867027,1.1458464906812194
2023-08-01,PARIS,Operations,127,178,37,33,8,75,-0.1385555060083375,0.10644175869547395
2024-12-01,lyon,Operations,295,36,25,27,75,23,0.19307205530948535,0.50222962379679
2024-04-01,PARIS,Finance,230,3,165,3,59,73,0.34196013575883716,0.402848765500274
2025-02-01,PARIS,IT ,200,56,58,33,137,34,-0.1515785416092877,1.1156375922078818
2025-03-01,Madrid,IT,206,169,51,45,111,34,-0.12561108744316346,0.5541389764245052
2023-04-01,PARIS,Operations,188,98,160,13,124,4,0.008198561001012572,0.9417807897805194
2024-12-01,Berlin,Operations,268,149,148,12,76,-2,-0.1425628983674435,0.7340674470897284
2024-07-01,PARIS,IT,134,197,144,48,22,71,0.3313552914740469,0.8544875879585682
2025-12-01,Berlin,HR,192,-1,106,57,88,35,0.3253269061311596,0.5484412270380945
2023-10-01,Lyon,HR,204,113,61,48,61,35,0.36922760965344154,0.35888940622015825
2025-01-01,PARIS,Operations,175,6,58,53,-3,25,-0.07700475128728862,0.08961008075112548
2024-06-01,Paris,HR,183,157,1,49,148,35,-0.17278928448946865,0.260203852774605
2024-07-01,Berlin,finance,175,185,191,2,-2,31,0.06677678589991948,0.2589006939801057
2025-12-01,Berlin,IT,149,180,24,20,138,19,0.3283319716635407,1.402261935948635
2023-10-01,lyon,Operations,199,132,168,15,86,0,0.18306807956288673,1.4060711158477257
2025-09-01,Lyon,IT,257,86,18,50,66,22,0.3989902858852668,0.3837019242486701
2023-05-01,PARIS,HR,171,156,165,37,98,29,0.3434120215399869,0.15846269578883226
2025-11-01,BERLIN,IT,214,46,24,54,10,59,0.03565026074379421,0.42257729321255544
2025-10-01,Paris,HR,176,127,166,25,25,32,-0.1762801552024108,1.1946710774294713
